,Influencer,Radio,SocialMedia,TV,Sales
4060,Mega,9.28981776,1.167053883,32.0,113.1278448
4061,Macro,5.939914052,0.572550121,23.0,80.29530381
4062,Nano,6.782228139,2.37336051,17.0,61.89592054
4063,Nano,30.98988307,8.301339322,76.0,268.3858364
4064,Macro,7.109840315,0.35804823,10.0,35.87378251
4065,Nano,28.96041023,2.673042346,73.0,261.3611269
4066,Nano,27.15731801,4.948756954,74.0,266.65539
4067,Macro,19.8837268,6.352685239,72.0,257.8459605
4068,Nano,24.69295619,1.758171533,65.0,231.1410974
4069,Micro,28.99112621,6.265845002,78.0,275.4868697
4070,Macro,26.50247528,5.901473185,83.0,296.3267871
4071,Nano,7.431420102,1.020490189,25.0,87.52421849
4072,Macro,12.78804679,3.632374533,51.0,185.5518229
4073,Mega,14.7442409,2.676620177,50.0,176.9105105
4074,Nano,30.6636907,4.071548218,73.0,261.9545474
4075,Macro,21.06923812,4.019544084,64.0,226.4382638
4076,Mega,4.097286683,2.29020686,25.0,89.30548354
4077,Nano,10.08901804,1.471514796,16.0,53.55799661
4078,Mega,9.444382492,1.526273315,30.0,108.423201
4079,Micro,32.49040456,8.220533067,99.0,347.693601
4080,Nano,34.10820913,5.137124807,78.0,272.7931535
4081,Macro,11.16659227,1.464148126,21.0,69.80773201
4082,Nano,17.48860583,2.950997206,76.0,268.9224504
4083,Macro,26.13517633,5.781930642,74.0,263.3726776
4084,Mega,14.39672785,3.09997532,23.0,84.3023981
4085,Mega,36.20915318,6.000879589,95.0,341.2521798
4086,Mega,7.886447626,1.758378079,35.0,124.2568582
4087,Nano,36.33821886,6.054413782,90.0,321.1344333
4088,Mega,7.143984704,1.185990305,41.0,142.4169063
4089,Micro,11.05497474,0.739569127,31.0,114.7531983
4090,Nano,34.00593633,4.602944767,96.0,340.1997788
4091,Mega,10.84290228,0.306923754,38.0,133.9282262
4092,Macro,15.3353317,0.111007824,55.0,198.5276446
4093,Mega,9.144210529,0.180242273,41.0,152.7138975
4094,Nano,14.11271658,3.313544954,64.0,227.1903317
4095,Micro,19.21888874,0.582177191,58.0,209.0179563
4096,Macro,30.9009463,7.483428371,75.0,263.4491801
4097,Micro,32.71817895,4.068253588,77.0,271.5422959
4098,Macro,28.3891393,2.447626741,89.0,318.3029878
4099,Mega,12.18911788,2.852072048,40.0,145.9098049
4100,Mega,22.61804745,4.160026631,85.0,301.3706769
4101,Macro,10.15692231,2.584043071,16.0,51.48248853
4102,Mega,5.063592359,1.535619761,17.0,63.19952192
4103,Mega,9.284500795,0.800781459,59.0,212.2717173
4104,Nano,25.68728247,5.371543508,53.0,192.0977956
4105,Mega,34.51243521,6.146297355,72.0,258.3754259
4106,Nano,14.28433335,1.914859941,51.0,181.2581603
4107,Macro,30.45575787,4.061587268,90.0,319.1462523
4108,Macro,6.004431969,2.725432887,16.0,56.85809932
4109,Macro,18.90277978,0.953107406,50.0,180.3298596
4110,Micro,7.340897283,3.250947615,25.0,87.33887423
4111,Micro,23.67214647,2.209946727,79.0,283.4302118
4112,Macro,31.74991035,4.827938725,82.0,286.0666786
4113,Micro,23.86766113,5.853575844,88.0,314.6008061
4114,Mega,4.182629353,3.338355193,19.0,68.17931746
4115,Mega,10.44756548,2.178328312,67.0,236.9798995
4116,Mega,18.65217152,1.370781655,77.0,272.3489452
4117,Nano,24.48892201,2.559907081,82.0,297.2994034
4118,Mega,12.27610125,0.022498266,26.0,90.01227664
4119,Macro,13.35447854,0.734024403,34.0,117.2463276
4120,Micro,23.86330204,4.208564348,62.0,221.4837689
4121,Nano,7.931488441,5.022012056,10.0,34.77154801
4122,Mega,23.69108173,1.627593518,72.0,253.2699162
4123,Mega,4.755853353,5.440347967,17.0,58.43598521
4124,Nano,36.50269966,5.544405637,92.0,327.5925024
4125,Mega,11.38543827,0.766831031,40.0,140.4416289
4126,Mega,20.71881535,0.144885367,68.0,244.4277846
4127,Macro,19.77045829,2.139144069,49.0,173.8782046
4128,Nano,23.0710855,0.934353612,72.0,253.6512936
4129,Macro,22.66199853,3.082472526,89.0,314.8244547
4130,Mega,0.898598086,0.364684826,20.0,71.64470129
4131,Micro,18.82047294,2.036738638,41.0,146.0486457
4132,Macro,12.91914773,1.904300714,17.0,58.44532347
4133,Micro,12.8642464,0.024461348,23.0,84.68370693
4134,Macro,28.84317427,5.226574958,70.0,253.9130819
4135,Macro,3.268480628,0.009526957,22.0,78.80989575
4136,Micro,7.820341463,0.16292609,35.0,120.9375094
4137,Micro,22.22851939,1.901751815,60.0,212.5162269
4138,Nano,21.00894901,5.042353102,61.0,220.0359021
4139,Micro,7.852243612,0.349657474,40.0,144.1559099
4140,Mega,10.36054593,1.354422273,19.0,70.07419924
4141,Mega,25.75238399,3.388303521,59.0,209.8044787
4142,Mega,2.296818223,0.334893148,10.0,40.51910041
4143,Nano,20.79986713,4.461833955,58.0,209.1945385
4144,Nano,10.45590551,1.708632243,48.0,170.3719886
4145,Mega,17.76937744,1.421504768,35.0,123.8685578
4146,Micro,19.75022142,4.689765848,28.0,98.1061183
4147,Nano,11.62903347,6.679102573,56.0,194.5256135
4148,Nano,26.90236509,3.092274781,89.0,317.3168665
4149,Nano,16.12366782,4.368896191,70.0,253.1724036
4150,Mega,6.870957676,0.228259393,29.0,102.7241955
4151,Nano,29.82247184,7.304243425,85.0,303.2443019
4152,Macro,30.36214848,6.714957659,96.0,340.8595692
4153,Nano,24.34232653,3.136783252,67.0,233.9109001
4154,Micro,16.82069081,2.86187438,56.0,201.5816832
4155,Macro,15.79668978,0.59689445,46.0,160.986847
4156,Nano,16.42661311,4.59993881,65.0,235.1325966
4157,Macro,9.750389723,4.396804065,21.0,74.25911521
4158,Micro,18.0594551,1.632843105,48.0,173.4901605
4159,Mega,18.92451704,1.884703111,28.0,103.6206304
4160,Nano,28.06346238,5.958229036,77.0,273.3941501
4161,Micro,14.15400564,2.185417096,71.0,248.9141465
4162,Mega,29.79930364,4.062496317,77.0,273.202171
4163,Micro,17.95098004,0.156159603,64.0,231.2788009
4164,Macro,9.413349211,0.104001063,35.0,123.2758262
4165,Nano,1.551312742,0.198567755,21.0,70.55455871
4166,Micro,23.18930833,2.019916653,50.0,173.833527
4167,Nano,13.84088825,4.726136465,40.0,141.6677011
4168,Micro,5.770653662,0.878954101,26.0,93.03341835
4169,Micro,28.42763576,4.239315357,94.0,326.2694128
4170,Mega,0.861286937,0.129393639,22.0,76.14281235
4171,Micro,7.202913475,1.408307077,26.0,89.79028845
4172,Macro,24.60749369,2.55372225,45.0,162.6508972
4173,Micro,16.69619826,4.790839785,37.0,131.2500263
4174,Macro,18.61129829,5.139317624,54.0,192.1091752
4175,Micro,23.68899056,8.226684392,80.0,285.2438359
4176,Mega,19.41571685,2.783297563,74.0,258.443524
4177,Micro,28.90739759,3.861604872,97.0,344.2288883
4179,Macro,5.161887001,0.592363282,34.0,126.0282242
4180,Nano,24.31903081,0.722076955,62.0,220.6699758
4181,Mega,7.640104606,2.263525827,43.0,150.1102653
4182,Micro,2.208687393,0.194148665,26.0,94.32551695
4183,Micro,20.57784486,4.50390565,81.0,290.3717146
4184,Nano,22.48136498,3.371126652,92.0,326.3936019
4185,Mega,10.83204359,5.108585918,32.0,106.450803
4186,Mega,16.88243352,4.72763659,46.0,168.5041441
4187,Micro,9.22885874,1.70702226,19.0,66.80199669
4188,Nano,15.5960957,3.286725772,40.0,133.021187
4189,Macro,32.02831924,6.749787308,76.0,274.0390217
4190,Mega,11.1208882,0.769497292,43.0,152.4371646
4191,Micro,0.0262955,2.08232788,18.0,62.97088923
4192,Macro,40.19445822,5.326762155,85.0,296.2102472
4193,Nano,19.74894387,5.599312885,70.0,247.890795
4194,Nano,22.8870475,1.144771295,46.0,169.4468283
4195,Nano,11.39467134,2.510669081,29.0,102.9582036
4196,Mega,13.07810577,0.249820404,20.0,71.48069286
4197,Mega,33.36304269,2.612161332,83.0,300.0458537
4198,Nano,9.71688467,1.20773669,18.0,64.97856795
4199,Macro,41.46858112,7.520477072,99.0,357.133617
4200,Nano,4.27751947,0.617684626,28.0,99.01487053
4201,Mega,4.583280072,1.76559653,24.0,88.89097675
4202,Macro,17.85584792,4.287900392,59.0,209.5932192
4203,Mega,8.231312431,0.304835686,11.0,35.63796975
4204,Micro,22.01819072,3.352790007,65.0,233.5250041
4205,Nano,25.39696363,2.810283955,83.0,293.4955055
4206,Mega,8.441300609,3.061993427,25.0,94.78572882
4207,Micro,23.79065914,0.464672096,52.0,182.0172522
4208,Micro,25.01357137,4.893950399,93.0,336.3264626
4209,Nano,26.88480845,6.158385471,80.0,280.6608775
4210,Mega,25.71992906,4.324441808,87.0,311.6053074
4211,Macro,31.10307277,6.854287446,90.0,322.6051055
4212,Nano,8.838122541,2.715304509,18.0,66.89880637
4213,Macro,17.63694287,4.824467434,70.0,252.7448024
4214,Nano,11.11142837,2.25649175,56.0,199.6925537
4215,Mega,15.54358234,4.829662566,36.0,129.3323791
4216,Micro,28.33102033,5.703993932,76.0,270.4629073
4217,Micro,29.08925518,2.287391235,100.0,354.7647676
4218,Macro,10.83082132,3.734457823,30.0,103.3493972
4219,Micro,8.763920379,8.357128383,46.0,163.6670703
4220,Micro,21.01323375,3.657839506,76.0,268.536964
4221,Macro,5.200063473,2.294252711,28.0,100.8682615
4222,Macro,27.81154194,4.878628858,93.0,330.0737233
4223,Macro,32.15203051,8.363874342,81.0,286.3104178
4224,Mega,7.46670429,1.363468221,12.0,38.13925808
4225,Mega,2.2842643,1.365836702,16.0,59.33841514
4226,Micro,14.10567486,1.324027483,53.0,188.1229704
4227,Mega,19.91416231,6.070675656,56.0,198.1224608
4228,Micro,26.37176232,4.775905732,79.0,279.998199
4229,Nano,32.11362476,2.522217397,71.0,255.7732487
4230,Macro,31.46617665,3.115435233,84.0,300.6009998
4231,Nano,15.63237993,5.234691726,66.0,232.1468805
4232,Mega,3.084029135,1.00780763,13.0,50.59803638
4233,Nano,17.79116447,0.878425861,62.0,216.1390948
4234,Mega,7.110267429,3.588867403,34.0,119.8437713
4235,Nano,4.164198677,0.357389068,28.0,99.89737179
4236,Mega,19.4392213,2.993106463,72.0,256.1426344
4237,Mega,14.29764842,4.724222889,36.0,128.1369482
4238,Micro,8.565813523,0.975294751,40.0,143.4349155
4239,Nano,25.48811975,2.778442938,93.0,332.9933237
4240,Micro,30.37795016,3.96458204,98.0,351.3836194
4241,Micro,26.21942701,2.934109357,66.0,236.0969659
4242,Micro,17.89838701,2.524896129,70.0,248.1270603
4243,Micro,11.26805079,2.303197825,37.0,132.8280043
4244,Macro,20.55172834,5.130861803,81.0,287.1502956
4245,Nano,25.79314124,3.094833521,88.0,317.0374264
4246,Micro,22.56523143,2.541684877,82.0,294.1029625
4247,Mega,23.98940195,4.887500214,97.0,347.3104195
4248,Mega,20.91620696,4.093511379,63.0,218.830545
4249,Mega,23.874,3.774874678,81.0,289.3677748
4250,Micro,11.1915046,1.468351074,47.0,170.671078
4251,Micro,9.957561981,0.387034004,31.0,116.3549948
4252,Mega,24.83128365,7.701144623,66.0,237.953122
4253,Macro,22.51839983,0.449688118,86.0,308.9307731
4254,Mega,17.74524356,5.489125047,60.0,214.1153027
4255,Macro,20.75626701,1.645051456,76.0,270.6672913
4256,Mega,17.79784434,2.45772109,84.0,299.0457753
4257,Micro,17.56867227,2.001044064,29.0,104.6554025
4258,Nano,28.50814283,5.1302272,88.0,311.0813249
4259,Mega,18.17476033,2.498876616,57.0,199.278153
4260,Micro,5.765039526,6.088674508,29.0,103.7651204
4261,Nano,6.754820647,4.942437287,14.0,47.02611484
4262,Micro,21.46041579,2.388734762,56.0,202.760593
4263,Mega,24.05736443,8.153003774,64.0,226.6036939
4264,Nano,22.7802953,6.853968812,62.0,218.216213
4265,Micro,34.42143164,8.177003715,92.0,326.096435
4266,Macro,20.6830343,2.820506276,79.0,281.4104149
4267,Nano,10.89567751,2.858010734,33.0,121.3269117
4268,Nano,11.56340328,1.727947024,34.0,121.9495696
4269,Macro,6.110769556,1.937174888,38.0,133.4760122
4270,Micro,23.49000867,5.241414394,40.0,147.5658151
4271,Mega,27.4972281,4.245206285,74.0,260.7008823
4272,Nano,10.35124977,0.936024016,35.0,125.2761007
4273,Nano,12.76650992,0.102854565,38.0,142.3570945
4274,Mega,29.03335197,1.937485672,75.0,265.9656193
4275,Mega,15.5431867,1.502156333,74.0,263.1378881
4276,Nano,18.54551399,0.811841133,62.0,221.3185087
4277,Nano,24.29031744,7.600781837,80.0,281.1765126
4278,Nano,37.95497728,3.772530977,99.0,348.6417083
4280,Nano,0.50890917,1.278568268,14.0,47.78985827
4281,Macro,10.77079934,4.423494837,45.0,161.5821401
4282,Nano,14.54674449,1.244351752,29.0,101.0405115
4283,Nano,18.05470687,3.922401368,55.0,193.6525137
4284,Mega,5.738747528,0.043311281,43.0,152.0515512
4285,Micro,35.88463577,2.264974023,97.0,346.3527557
4286,Mega,3.799751394,2.624138468,20.0,66.45367692
4287,Nano,22.22292707,3.600054733,50.0,174.8927672
4288,Mega,10.36859883,2.023882836,32.0,111.453157
4289,Nano,33.65814441,6.51658012,100.0,356.3362079
4290,Mega,20.7102426,5.120845126,69.0,250.4564617
4291,Micro,11.24505485,1.363032749,64.0,229.217894
4292,Micro,9.561229256,1.786776024,16.0,49.16942945
4293,Macro,36.25456287,5.905905777,87.0,311.2083867
4294,Mega,5.584323781,0.170465605,11.0,39.21297668
4295,Macro,17.36318028,4.198920401,34.0,118.859904
4296,Nano,12.01662106,2.06448085,24.0,84.99258673
4297,Nano,21.16288162,2.039521432,74.0,262.6597435
4298,Mega,20.91947204,0.450401007,63.0,219.6017346
4299,Nano,26.53623007,3.80369576,99.0,351.6684932
4300,Mega,11.3926569,4.185864342,72.0,258.2394533
4301,Mega,28.5315743,5.572196695,95.0,331.594008
4302,Nano,14.18862454,4.034137594,55.0,196.161492
4303,Nano,1.656750399,0.038167672,16.0,56.4627635
4304,Nano,6.371852119,1.305288031,24.0,84.80889175
4305,Mega,8.992457813,3.349611025,28.0,103.7700567
4306,Macro,11.36433328,1.521586172,26.0,93.32296279
4307,Nano,33.30849773,7.820146668,87.0,310.8965435
4308,Mega,8.244629705,1.142500735,27.0,91.69977322
4309,Macro,33.35293523,5.652608391,97.0,344.2254063
4310,Nano,19.17715593,3.393101262,30.0,110.2396605
4311,Micro,7.908774227,0.143314224,38.0,139.5053064
4312,Macro,15.01433754,3.656985086,66.0,230.8171989
4313,Macro,22.69202611,2.513637746,87.0,309.6042336
4314,Nano,13.48211131,1.979575976,42.0,150.7074655
4315,Macro,15.49398588,0.383257582,63.0,222.6903721
4316,Macro,18.8625911,7.744558511,58.0,207.6358469
4317,Macro,29.72194699,5.393795763,98.0,348.4970199
4318,Micro,28.84839121,2.581624373,92.0,331.3565856
4319,Mega,4.132424517,2.2690036,25.0,92.56307125
4320,Micro,35.34863664,3.077833251,99.0,350.3274806
4321,Mega,17.91425703,3.047221413,34.0,116.2559525
4322,Macro,16.21319014,1.808076507,58.0,204.6553016
4323,Mega,14.44984131,1.122940162,53.0,192.4357787
4324,Mega,24.36995576,3.57934547,85.0,305.1813506
4325,Nano,13.80111588,1.731192518,36.0,129.2366754
4326,Micro,1.383724862,1.830701441,34.0,124.8653926
4327,Mega,29.84551294,2.783840955,94.0,332.5900956
4328,Mega,16.6104103,0.00097659,45.0,155.2336339
4329,Nano,18.68496658,1.243232714,43.0,158.2727043
4330,Micro,25.67430718,3.229394656,74.0,255.856644
4331,Mega,48.87116125,8.292207745,99.0,349.1560315
4332,Macro,20.84691258,8.21413169,85.0,297.1053817
4333,Mega,7.174030772,0.31830096,19.0,65.32239428
4334,Micro,14.69851591,1.463555453,58.0,202.8868815
4335,Macro,20.04545281,3.068510586,55.0,196.5427867
4336,Nano,15.86048486,2.900916224,50.0,184.5395186
4337,Macro,12.40064246,0.276897522,51.0,184.5479788
4338,Macro,12.42231673,0.151505969,23.0,85.69000563
4339,Macro,22.72019,2.46555663,63.0,222.9110745
4340,Nano,22.22593968,2.580100287,76.0,272.9416164
4341,Micro,18.20170852,3.65305148,68.0,242.8010569
4342,Mega,33.91345228,6.737153756,95.0,337.8234552
4343,Micro,9.975807172,4.087393544,13.0,53.3680028
4344,Macro,26.74193614,3.619405288,83.0,300.5207358
4345,Macro,20.62100212,1.426906349,78.0,277.9782531
4346,Micro,15.83934271,0.993123152,44.0,157.7260806
4347,Mega,3.886887275,1.722977656,16.0,54.57855736
4348,Mega,17.88647662,2.236199275,54.0,191.6377878
4349,Macro,8.077997265,0.739072022,25.0,89.39045885
4350,Macro,29.55612297,6.364723126,89.0,310.4725062
4351,Mega,13.20914931,1.987019937,43.0,151.1689243
4352,Macro,23.59775824,7.812127296,80.0,282.5939877
4353,Macro,25.30746615,3.608188794,91.0,320.4397694
4354,Macro,6.828532561,4.305234817,46.0,158.6215801
4355,Nano,14.80241086,4.810377057,32.0,108.8853159
4356,Mega,27.71756398,7.05784165,95.0,340.6237637
4357,Nano,33.92428664,7.869647949,98.0,350.2593982
4358,Micro,21.96746823,2.471420712,78.0,277.4594362
4359,Mega,13.42866192,2.739675375,50.0,178.1463431
4360,Nano,15.39714942,2.588692921,54.0,192.9638874
4361,Mega,17.93169575,6.166019182,31.0,109.8232067
4362,Micro,14.99603995,1.984357576,34.0,115.6900484
4363,Mega,22.40469773,6.194422557,61.0,218.13099
4364,Nano,16.67239093,2.471372347,49.0,175.1861676
4365,Mega,3.578435619,0.504868131,15.0,54.32301471
4366,Micro,34.12647526,6.036185407,86.0,304.7199358
4367,Nano,5.903771109,3.454079966,40.0,139.4600968
4368,Micro,24.13102522,4.384600824,79.0,283.4678628
4369,Nano,14.73574073,0.827430976,47.0,168.4997705
4370,Macro,5.599582378,2.536887018,14.0,45.55690769
4371,Mega,11.85768831,0.976363129,51.0,184.2395531
4372,Micro,18.34351719,1.261528644,47.0,167.4081017
4373,Macro,19.80563998,1.57626412,51.0,179.2364139
4374,Nano,17.97812572,3.066072741,53.0,190.3354223
4376,Nano,10.45375486,0.938999298,47.0,164.5722371
4377,Mega,27.33731038,2.839123372,98.0,350.1683343
4378,Mega,32.98619486,5.525464692,96.0,342.0394521
4379,Mega,18.73230444,2.183080952,50.0,178.6355576
4380,Nano,23.19605289,8.143661019,80.0,283.1998889
4381,Macro,30.95791818,4.851285555,86.0,309.7449531
4382,Micro,17.07409018,1.832808412,65.0,236.7067244
4383,Nano,9.174730453,1.239992811,19.0,70.87944522
4384,Macro,10.86748903,0.690997745,18.0,67.39598752
4385,Nano,10.40371072,0.263531928,37.0,133.9506811
4386,Macro,7.745910759,1.059993514,18.0,56.79460661
4387,Micro,10.64010399,0.805867329,34.0,116.151319
4388,Micro,13.51560013,2.032471444,35.0,125.1482062
4389,Macro,18.9731144,5.827214413,24.0,91.0654531
4390,Macro,18.05024365,2.889912691,59.0,210.5037124
4391,Nano,9.02380286,1.837913545,20.0,70.50156181
4392,Macro,31.03149745,0.39838658,79.0,279.7149704
4393,Mega,10.87774957,4.665977177,19.0,67.66277336
4394,Macro,16.05487189,1.791704679,62.0,219.7573225
4395,Mega,22.2209252,5.664413416,65.0,229.7089662
4396,Macro,29.27447207,6.035831622,81.0,292.177771
4397,Macro,17.31812448,0.263189631,30.0,110.0161747
4398,Macro,27.30421498,6.617741832,84.0,298.9910789
4399,Mega,11.34566071,0.030706718,22.0,79.61416319
4400,Macro,17.39836485,3.796159847,58.0,207.624235
4401,Mega,21.34402806,1.262535921,62.0,222.592925
4402,Macro,14.65992703,3.07256704,21.0,71.92646932
4403,Mega,2.524965192,4.075476124,15.0,54.68286208
4404,Micro,24.96773561,6.371890502,83.0,294.6586689
4405,Nano,8.277327114,0.572917278,22.0,71.99035308
4406,Nano,7.492119318,1.454800109,28.0,99.43162185
4407,Macro,5.369133391,0.821603124,24.0,89.40602806
4408,Nano,23.60921933,3.105811614,73.0,256.9016473
4409,Macro,7.231927741,5.155800945,31.0,111.7938657
4410,Micro,15.1755205,3.707866988,38.0,139.3446605
4411,Mega,14.60687996,2.153001784,34.0,118.692777
4412,Nano,14.01002933,5.185134443,39.0,146.0565226
4413,Nano,22.61215309,5.02351081,63.0,228.6158922
4414,Mega,11.50047978,0.639035727,25.0,95.2140988
4415,Macro,13.41767007,5.549605841,50.0,180.8107207
4416,Macro,9.788056925,0.503682531,25.0,92.84837436
4417,Mega,12.51243715,2.496333383,43.0,149.2324311
4418,Micro,12.20695949,5.385105587,55.0,196.4569343
4419,Micro,38.15692117,8.104644048,97.0,338.2614835
4420,Macro,3.523750421,0.028430966,32.0,115.1220044
4421,Macro,17.55050904,4.041451356,71.0,252.3732128
4422,Macro,24.52006676,7.789470963,66.0,235.6225023
4423,Nano,17.11009877,1.23426039,58.0,211.9927344
4424,Macro,20.36203851,1.527641801,64.0,228.7836731
4425,Nano,20.36512667,4.010355503,73.0,259.5772624
4426,Micro,10.52286115,1.8555802,45.0,162.7540906
4427,Macro,20.72400777,5.503499783,78.0,274.793308
4428,Mega,23.65763584,3.84699715,54.0,186.2853227
4429,Macro,5.993082777,0.052900571,15.0,54.19133015
4430,Mega,34.258988,2.933485172,81.0,286.823796
4431,Nano,5.381920952,1.304031365,16.0,54.26761664
4432,Nano,0.401648899,1.160768013,11.0,35.10150553
4433,Mega,22.72817663,3.794120277,50.0,184.0402125
4434,Mega,12.26171856,1.62291368,41.0,146.6595162
4435,Macro,11.53355109,0.506740109,41.0,148.1300442
4436,Nano,22.28131461,1.493831312,54.0,190.9775407
4437,Micro,6.008656035,2.789498789,28.0,100.8050371
4438,Macro,7.696523878,0.088922876,23.0,84.19134063
4439,Micro,12.37241338,6.51582713,13.0,46.12759555
4440,Mega,0.205639537,3.980317771,26.0,90.03770827
4441,Micro,32.97063473,7.890909685,98.0,349.0638325
4442,Micro,22.69323068,0.34962043,64.0,226.0179062
4443,Nano,8.526778372,1.872740701,24.0,83.14710788
4444,Nano,10.83336646,0.830750887,38.0,137.6605628
4445,Micro,17.50679395,1.258508241,41.0,148.0600815
4446,Mega,16.29046631,5.212856081,32.0,112.8582906
4447,Micro,21.53695515,1.232423551,75.0,264.9989865
4448,Micro,28.92043035,3.213066798,82.0,285.3921433
4449,Mega,2.595316198,0.334169058,12.0,44.02356801
4450,Nano,30.72941231,8.1039854,91.0,327.0055885
4451,Nano,6.767266093,2.455374837,30.0,110.2188976
4452,Nano,15.3930559,3.601161957,36.0,119.2207147
4453,Nano,24.32547288,3.671370321,72.0,259.992715
4454,Nano,34.618359,4.361735086,90.0,321.9573372
4455,Macro,8.880265456,1.010124863,65.0,231.3702065
4456,Mega,27.70783425,3.169181243,91.0,326.5119941
4457,Macro,27.53643281,8.981325852,95.0,336.4318516
4458,Nano,4.074671666,2.969846102,13.0,48.53912162
4459,Nano,25.12131765,5.518115349,77.0,272.5367838
